subject_id,workflow_id,task,reducer,data.aggregation_version,data.frame0.T4_tool0_points_x,data.frame0.T4_tool0_points_y,data.frame0.T4_tool0_cluster_labels,data.frame0.T4_tool0_clusters_count,data.frame0.T4_tool0_clusters_x,data.frame0.T4_tool0_clusters_y,data.frame0.T4_tool0_clusters_var_x,data.frame0.T4_tool0_clusters_var_y,data.frame0.T4_tool0_clusters_var_x_y
91321334,24257,T4,point_reducer_dbscan,4.1.0,"[411.41363525390625, 365.0188293457031, 362.75, 404.75, 364.135009765625, 406.812255859375]","[308.44140625, 363.4455261230469, 362.9666748046875, 306.9666748046875, 363.35858154296875, 307.5498352050781]","[1, 0, 0, 1, 0, 1]","[3, 3]","[363.9679463704427, 407.65863037109375]","[363.2569274902344, 307.6526387532552]","[1.3078292834882936, 11.638271059840918]","[0.0650748061016202, 0.5516346360867221]","[0.2843449842184782, 2.5220258394256234]"
91321336,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321337,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321338,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321340,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321341,24257,T4,point_reducer_dbscan,4.1.0,"[366.2242431640625, 400.6137390136719, 363.6802673339844, 402.4754638671875, 384.18939208984375, 389.5740661621094]","[364.0108337402344, 356.2454528808594, 362.2099304199219, 354.2383117675781, 358.12030029296875, 342.3650817871094]","[-1, -1, -1, -1, -1, -1]",,,,,,
91321343,24257,T4,point_reducer_dbscan,4.1.0,"[366.3125, 339.3125, 319.3125, 362.75, 321.75, 331.75, 492.6320495605469, 387.97265625, 358.29296875, 383.33203125, 366.2046813964844, 325.5187072753906]","[361.75, 337.75, 311.75, 364.9666748046875, 315.9666748046875, 336.9666748046875, 630.4071655273438, 383.66796875, 362.40234375, 330.453125, 358.83624267578125, 340.05810546875]","[0, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1]",[3],[365.0890604654948],[361.85097249348956],[4.106309108746549],[9.403196105112631],[-5.387322762360175]
91321344,24257,T4,point_reducer_dbscan,4.1.0,[363.75],[360.9666748046875],[-1],,,,,,
91321346,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321347,24257,T4,point_reducer_dbscan,4.1.0,[310.7022399902344],[332.9659118652344],[-1],,,,,,
91321349,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321350,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321351,24257,T4,point_reducer_dbscan,4.1.0,"[365.3125, 392.3125, 364.8950500488281, 393.0213623046875, 365.75, 391.75, 364.0936279296875, 391.45501708984375, 362.75, 391.75]","[360.75, 363.75, 361.9697570800781, 363.78436279296875, 364.9666748046875, 365.9666748046875, 363.8208923339844, 363.82086181640625, 361.9666748046875, 364.9666748046875]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[364.56023559570315, 392.0577758789062]","[362.6947998046875, 364.45771484375]","[1.3970543539151548, 0.3865383297204971]","[2.816899912152439, 0.973961367085576]","[0.44746798560954626, -0.2665758138522506]"
91321353,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321354,24257,T4,point_reducer_dbscan,4.1.0,"[363.49884033203125, 388.5166320800781, 363.0188903808594, 388.337646484375]","[363.2576904296875, 329.6623229980469, 366.0213928222656, 330.57513427734375]","[-1, -1, -1, -1]",,,,,,
91321355,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321356,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321358,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321359,24257,T4,point_reducer_dbscan,4.1.0,"[363.3125, 346.3125, 364.6951599121094, 347.5709228515625, 300.33172607421875, 432.0110168457031, 265.4928283691406, 363.75, 347.75, 363.04071044921875, 344.43780517578125, 362.31842041015625, 344.24945068359375]","[365.75, 394.75, 365.57080078125, 392.73333740234375, 314.1981506347656, 374.4281311035156, 530.907958984375, 363.9666748046875, 392.9666748046875, 364.4528503417969, 392.90435791015625, 364.4508361816406, 394.2115173339844]","[0, 1, 0, 1, -1, -1, -1, 0, 1, 0, 1, 0, 1]","[5, 5]","[363.42335815429686, 346.0641357421875]","[364.838232421875, 393.5131774902344]","[0.775942705385387, 2.7780658666044475]","[0.606546098086983, 0.8237213717773557]","[0.2803579909726977, -0.5165812048129738]"
91321361,24257,T4,point_reducer_dbscan,4.1.0,"[347.3125, 364.3125, 360.3125, 372.3125, 361.3125, 366.75, 267.75, 358.75, 370.75, 362.75, 340.75, 353.75, 373.75, 366.2046813964844, 349.51300048828125, 333.86456298828125, 356.81561279296875, 375.59375, 359.9452819824219, 348.9659729003906, 362.83660888671875, 359.0102233886719, 371.4459533691406]","[318.75, 361.75, 395.75, 418.75, 457.75, 362.9666748046875, 185.96665954589844, 460.9666748046875, 421.9666748046875, 364.9666748046875, 311.9666748046875, 394.9666748046875, 423.9666748046875, 365.0956115722656, 320.2367248535156, 248.25389099121094, 390.13311767578125, 420.38677978515625, 456.8998107910156, 321.93731689453125, 364.0274353027344, 397.5082092285156, 423.8145446777344]","[0, 1, -1, 2, 3, 1, -1, 3, 2, 1, -1, -1, 2, 1, 0, -1, -1, 2, 3, 0, 1, -1, 2]","[3, 5, 5, 3]","[348.59715779622394, 364.5707580566406, 372.77044067382815, 360.0025939941406]","[320.3080139160156, 363.761279296875, 421.7769348144531, 458.53882853190106]","[1.312569035527607, 3.451982849091291, 3.744192205555737, 1.6440650625154376]","[2.5435588443651795, 1.9952251699753105, 5.0194204550236465, 4.601533565980693]","[1.268568352330476, -0.42207437655888497, -0.8689619126729666, -1.9902307437732816]"
91321362,24257,T4,point_reducer_dbscan,4.1.0,"[363.1146240234375, 380.33331298828125, 380.59234619140625, 360.4450988769531, 377.6637878417969, 446.06024169921875, 321.2247619628906, 254.7415008544922, 280.5695495605469, 379.75, 361.75, 380.3874206542969, 361.7869873046875, 321.22412109375]","[364.4619140625, 334.7596740722656, 334.94805908203125, 365.46234130859375, 334.373046875, 342.50408935546875, 285.5867614746094, 345.3738708496094, 499.3854675292969, 333.9666748046875, 361.9666748046875, 336.8158874511719, 365.5137023925781, 285.2506103515625]","[0, 1, 1, 0, 1, -1, -1, -1, -1, 1, 0, 1, 0, -1]","[4, 5]","[361.77417755126953, 379.74537353515626]","[364.35115814208984, 334.97266845703126]","[1.1879985036794096, 1.452070096787065]","[2.7614216080401093, 1.2037494399584832]","[-0.4186148645821959, 0.5702179219108074]"
91321363,24257,T4,point_reducer_dbscan,4.1.0,[364.75],[360.9666748046875],[-1],,,,,,
91321364,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321365,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321367,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321368,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321370,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321371,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321372,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321374,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321375,24257,T4,point_reducer_dbscan,4.1.0,"[543.31494140625, 591.1329345703125, 573.5157470703125]","[4.509146213531494, 7.025881767272949, 47.29364776611328]","[-1, -1, -1]",,,,,,
91321377,24257,T4,point_reducer_dbscan,4.1.0,"[365.27459716796875, 328.07373046875, 339.2339782714844, 407.7898864746094, 363.75, 326.75, 404.75, 334.75, 327.0233459472656, 363.2109680175781, 326.75, 340.75, 404.75, 363.76666259765625, 338.83441162109375, 327.4071350097656, 405.32037353515625]","[362.7413635253906, 411.6339416503906, 332.9806823730469, 360.08416748046875, 361.9666748046875, 416.9666748046875, 353.9666748046875, 331.9666748046875, 415.895751953125, 362.0556335449219, 414.9666748046875, 335.9666748046875, 354.9666748046875, 363.18609619140625, 333.05963134765625, 410.4534606933594, 351.7588195800781]","[0, 1, 2, -1, 0, 1, 3, 2, 1, 0, 1, 2, 3, 0, 2, 1, 3]","[4, 5, 4, 3]","[364.0005569458008, 327.2008422851562, 338.39209747314453, 404.94012451171875]","[362.48744201660156, 413.98330078125, 333.49341583251953, 353.5640563964844]","[0.7880381708188603, 0.31062823785468935, 6.576327804708853, 0.10844198986887932]","[0.3367502779389421, 7.876068472582848, 2.9663375630819546, 2.6941599724814296]","[0.21050932770594954, -1.2266847467515616, 3.5895712502145516, -0.5148296523839235]"
91321378,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321379,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321380,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321382,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321383,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321385,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321386,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321387,24257,T4,point_reducer_dbscan,4.1.0,"[363.3125, 353.3125, 360.75, 351.75, 362.75, 349.75, 349.75, 361.75, 363.0913391113281, 351.6911315917969]","[362.75, 306.75, 365.9666748046875, 306.9666748046875, 364.9666748046875, 307.9666748046875, 302.9666748046875, 361.9666748046875, 363.2242736816406, 304.7982482910156]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]","[5, 5]","[362.3307678222656, 351.2507263183594]","[363.7748596191406, 305.8896545410156]","[1.1385351361706852, 2.299625173397362]","[2.711872920207679, 3.9872895685955885]","[-0.8349664017558096, 0.775114518404007]"
91321388,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321389,24257,T4,point_reducer_dbscan,4.1.0,"[365.3125, 376.3125, 366.75, 375.75, 364.4441833496094, 375.6044616699219, 363.25, 375.25, 364.4708557128906, 376.6745910644531]","[364.75, 421.75, 364.9666748046875, 425.9666748046875, 364.4508361816406, 418.6578063964844, 362.9666748046875, 420.9666748046875, 364.912841796875, 422.79345703125]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[364.8455078125, 375.918310546875]","[364.40940551757814, 422.02692260742185]","[1.6730607238598167, 0.3252035227604211]","[0.6907975392416119, 7.165244493819773]","[0.8292543729301541, 0.39335534018464385]"
91321391,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321392,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321393,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321394,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321396,24257,T4,point_reducer_dbscan,4.1.0,"[361.3125, 392.3125, 393.67779541015625, 361.75, 390.75, 361.1522216796875, 397.172119140625, 364.08282470703125, 393.2428283691406]","[364.75, 383.75, 382.111083984375, 363.9666748046875, 380.9666748046875, 358.4848937988281, 389.7808837890625, 361.1727294921875, 380.8557434082031]","[0, 1, 1, 0, 1, 0, -1, 0, 1]","[4, 4]","[362.0743865966797, 392.4957809448242]","[362.0935745239258, 381.9208755493164]","[1.85663654251645, 1.678860354159648]","[8.14521103996473, 1.80896034797964]","[-0.38438836159184575, 0.25323557302666205]"
91321397,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321398,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 338.3125, 366.25, 336.25, 299.25, 333.25, 362.75, 334.75, 364.11822509765625, 338.0374755859375, 361.75, 332.75]","[361.75, 363.75, 361.9666748046875, 362.9666748046875, 395.9666748046875, 419.9666748046875, 362.9666748046875, 366.9666748046875, 364.0523681640625, 365.0956115722656, 359.9666748046875, 364.9666748046875]","[0, 1, 0, 1, -1, -1, 0, 1, 0, 1, 0, 1]","[5, 5]","[363.8361450195313, 336.0199951171875]","[362.140478515625, 364.74912719726564]","[2.9162227876484392, 5.421115997433663]","[2.311506527662277, 2.315071865729988]","[0.8928158607333899, -1.3822763800621032]"
91321400,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321401,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321403,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321404,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321406,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321407,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321409,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321410,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321412,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321414,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321415,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321417,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321418,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321420,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321421,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321423,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321424,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321426,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321428,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321429,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321430,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321432,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321433,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321435,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321436,24257,T4,point_reducer_dbscan,4.1.0,"[361.8800048828125, 403.9701232910156, 363.35943603515625, 406.3631286621094]","[362.1142578125, 372.63677978515625, 364.5157165527344, 374.20123291015625]","[-1, -1, -1, -1]",,,,,,
91321438,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321439,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321441,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321442,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321444,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321445,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321446,24257,T4,point_reducer_dbscan,4.1.0,"[359.3125, 364.3125, 364.4441833496094, 358.06689453125, 350.09527587890625, 365.140625, 361.47265625, 367.21875, 359.75, 363.75, 366.75, 360.75]","[325.75, 366.75, 369.2337951660156, 326.18707275390625, 188.01243591308594, 369.79296875, 328.01171875, 366.89453125, 327.9666748046875, 364.9666748046875, 362.9666748046875, 326.9666748046875]","[0, 1, 1, 0, -1, 1, 0, 1, 0, 1, 1, 0]","[5, 6]","[359.87041015625, 365.26934305826825]","[326.97642822265624, 366.76744079589844]","[1.7298254489898681, 1.9827882507505514]","[1.0449295349419117, 6.588351943995804]","[0.9097067832946777, -1.0103572919033468]"
91321448,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321449,24257,T4,point_reducer_dbscan,4.1.0,"[370.3125, 365.3125, 364.2593994140625, 370.55181884765625, 370.9168701171875, 365.70440673828125, 362.31842041015625, 369.75860595703125, 366.3431091308594, 368.4954528808594]","[402.75, 362.75, 363.5579833984375, 400.80908203125, 401.5788879394531, 364.2939758300781, 357.0106506347656, 402.7145690917969, 361.4486389160156, 400.1907043457031]","[0, 1, 1, 0, 0, 1, -1, 0, 1, 0]","[5, 4]","[370.0070495605469, 365.4048538208008]","[401.6086486816406, 363.0126495361328]","[0.891123934648931, 0.763550001118953]","[1.2941253638826309, 1.484766697200636]","[0.4386427677236497, -0.5613382090814412]"
91321451,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321452,24257,T4,point_reducer_dbscan,4.1.0,"[362.75, 395.75]","[363.9666748046875, 352.9666748046875]","[-1, -1]",,,,,,
91321454,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321455,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321457,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321458,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321459,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321460,24257,T4,point_reducer_dbscan,4.1.0,"[364.75, 372.75, 363.7097473144531, 372.57037353515625, 365.16143798828125, 372.46405029296875]","[363.9666748046875, 325.9666748046875, 362.37445068359375, 326.9320373535156, 364.0523986816406, 326.4961242675781]","[0, 1, 0, 1, 0, 1]","[3, 3]","[364.54039510091144, 372.5948079427083]","[363.4645080566406, 326.46494547526044]","[0.5598021134113271, 0.02088958894213041]","[0.8930059531703591, 0.23371030048777658]","[0.6879078228957951, -0.046408814688523606]"
91321461,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321463,24257,T4,point_reducer_dbscan,4.1.0,"[363.3125, 314.3125, 274.3125, 240.3125, 366.75, 268.75, 235.75, 336.63116455078125, 263.5854187011719, 302.0720520019531, 333.9609680175781, 240.40875244140625, 271.657470703125, 314.0938720703125, 365.6564636230469, 361.75, 270.75, 239.75]","[362.75, 378.75, 397.75, 408.75, 363.9666748046875, 398.9666748046875, 410.9666748046875, 367.07110595703125, 405.06610107421875, 390.7710876464844, 388.57183837890625, 408.11627197265625, 397.4603271484375, 380.5589904785156, 361.63543701171875, 362.9666748046875, 399.9666748046875, 409.9666748046875]","[0, -1, 1, 2, 0, 1, 2, -1, -1, -1, -1, 2, 1, -1, 0, 0, 1, 2]","[4, 4, 4]","[364.3672409057617, 271.36749267578125, 239.05531311035156]","[362.82969665527344, 398.5359191894531, 409.4499053955078]","[5.100688151006276, 5.329906836152077, 4.940000510153671]","[0.9146966595823566, 1.3357264138758183, 1.6120285773649812]","[0.29834428972875077, -1.545805536210537, -2.446436231645445]"
91321464,24257,T4,point_reducer_dbscan,4.1.0,"[363.75, 266.75, 341.75, 388.75]","[359.9666748046875, 475.9666748046875, 446.9666748046875, 433.9666748046875]","[-1, -1, -1, -1]",,,,,,
91321466,24257,T4,point_reducer_dbscan,4.1.0,"[327.3833312988281, 365.0188293457031, 325.7984924316406, 365.1148986816406, 324.06939697265625, 364.75, 324.75, 365.25, 326.25]","[330.9666748046875, 366.3153076171875, 332.83453369140625, 362.23590087890625, 334.50244140625, 356.9666748046875, 332.9666748046875, 363.9666748046875, 333.9666748046875]","[0, 1, 0, 1, 0, -1, 0, 1, 0]","[5, 3]","[325.650244140625, 365.12790934244794]","[333.0473999023437, 364.17262776692706]","[1.673698256444186, 0.01348692582299312]","[1.8358644053339959, 4.192202301075061]","[-1.3284551084972915, -0.11683517352988322]"
91321467,24257,T4,point_reducer_dbscan,4.1.0,"[361.2658996582031, 373.06072998046875]","[363.3306884765625, 326.1314392089844]","[-1, -1]",,,,,,
91321470,24257,T4,point_reducer_dbscan,4.1.0,"[363.6802673339844, 400.8811340332031, 363.6727294921875, 397.93572998046875, 364.75, 398.75, 361.10302734375, 397.18853759765625, 363.7468566894531, 400.9392395019531]","[363.2728271484375, 389.8448791503906, 363.5176696777344, 394.13568115234375, 363.9666748046875, 389.9666748046875, 360.38543701171875, 392.5343322753906, 361.0289306640625, 394.34710693359375]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[363.390576171875, 399.13892822265626]","[362.43430786132814, 392.1657348632813]","[1.8428450145758688, 2.919844137784094]","[2.599473173543811, 4.749293231125921]","[1.7044763730838897, -0.5875319737475364]"
91321471,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321472,24257,T4,point_reducer_dbscan,4.1.0,"[411.3833312988281, 458.3833312988281, 332.3833312988281, 332.3125, 363.3125, 410.3125, 458.3125, 366.8924865722656, 323.96246337890625, 461.6624755859375, 334.49053955078125, 364.8850402832031, 411.6361083984375, 460.6011657714844, 358.75, 459.75, 410.75]","[340.9666748046875, 331.9666748046875, 375.9666748046875, 375.75, 364.75, 344.75, 328.75, 360.1130065917969, 373.88299560546875, 323.6629943847656, 374.9063415527344, 363.5966491699219, 344.20672607421875, 328.66082763671875, 365.9666748046875, 329.9666748046875, 342.9666748046875]","[0, 1, 2, 2, 3, 0, 1, 3, -1, -1, 2, 3, 0, 1, 3, 1, 0]","[4, 4, 3, 4]","[411.0204849243164, 459.2617492675781, 333.06212361653644, 363.4600067138672]","[343.22251892089844, 329.83604431152344, 375.54100545247394, 363.60658264160156]","[0.36168483357566095, 1.235039216155807, 1.5315333291267357, 12.006186709118385]","[2.818717018701136, 2.372425701158742, 0.31383569197108346, 6.360870187791685]","[-0.40828514394039905, -0.7836605062087376, -0.6760861809986334, -7.763498875312507]"
91321474,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321475,24257,T4,point_reducer_dbscan,4.1.0,"[391.315185546875, 364.2117004394531, 487.5060119628906, 439.1448974609375, 359.79083251953125, 392.5958557128906, 487.0742492675781, 458.8619384765625, 459.51806640625, 418.83984375, 485.75, 398.75, 364.75, 393.4051818847656, 360.23583984375, 402.0772705078125, 484.9852294921875]","[357.4269714355469, 364.335693359375, 319.69464111328125, 333.5121154785156, 364.9781494140625, 351.85614013671875, 320.36334228515625, 419.4344482421875, 249.50453186035156, 198.3287353515625, 316.9666748046875, 354.9666748046875, 364.9666748046875, 353.49951171875, 361.50030517578125, 349.10284423828125, 317.3343505859375]","[2, 0, 1, -1, 0, 2, 1, -1, -1, -1, 1, -1, 0, 2, 0, -1, 1]","[4, 4, 3]","[362.2470932006836, 486.32887268066406, 392.43874104817706]","[363.94520568847656, 318.5897521972656, 354.26087443033856]","[6.734193549413854, 1.3605712481463947, 1.1105349365000923]","[2.746797011233866, 2.8589382482071715, 8.193295223948855]","[1.9013107352269192, 1.7496558856219053, -2.335458373030027]"
91321477,24257,T4,point_reducer_dbscan,4.1.0,[361.75],[357.9666748046875],[-1],,,,,,
91321478,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321479,24257,T4,point_reducer_dbscan,4.1.0,"[364.2117004394531, 344.0169372558594, 318.5077819824219, 363.25, 318.25, 344.25, 365.5605773925781, 347.5086669921875, 317.8506774902344, 313.75, 364.75, 344.75, 364.3280029296875, 343.40728759765625, 313.96331787109375]","[363.80426025390625, 351.58111572265625, 338.8265380859375, 365.9666748046875, 338.9666748046875, 352.9666748046875, 364.7167053222656, 353.6031494140625, 338.85479736328125, 334.9666748046875, 362.9666748046875, 352.9666748046875, 362.1911926269531, 352.8930969238281, 335.4591979980469]","[0, 1, 2, 0, 2, 1, 0, 1, 2, -1, 0, 1, 0, 1, -1]","[5, 5, 3]","[364.42005615234376, 344.7865783691406, 318.20281982421875]","[363.9291015625, 352.80214233398436, 338.88267008463544]","[0.7076422351412475, 2.5484528176486494, 0.1096160551533103]","[2.183550621103495, 0.5487332332879304, 0.005492241432269415]","[-0.40433789012022314, 0.7251022048760206, -0.0016698064282536515]"
